LAMMPS data file. msi2lmp v3.9.9 / 05 Nov 2018 / CGCMM for Au100_tran

 340   atoms

   1 atom types

    0.000000000    14.778532 xlo xhi
    0.000000000    14.778532 ylo yhi
  -100.000000000   133.44 zlo zhi

Masses

   1 196.967000


Atoms # full

1    1    0.000000000   0.000000000   0.000000000
2    1    2.955699921   0.000000000   0.000000000
3    1    5.911399841   0.000000000   0.000000000
4    1    8.867099762   0.000000000   0.000000000
5    1    11.822799683   0.000000000   0.000000000
6    1    0.000000000   2.955699921   0.000000000
7    1    0.000000000   5.911399841   0.000000000
8    1    0.000000000   8.867099762   0.000000000
9    1    0.000000000   11.822799683   0.000000000
10    1    2.955699921   2.955699921   0.000000000
11    1    2.955699921   5.911399841   0.000000000
12    1    2.955699921   8.867099762   0.000000000
13    1    2.955699921   11.822799683   0.000000000
14    1    5.911399841   2.955699921   0.000000000
15    1    5.911399841   5.911399841   0.000000000
16    1    5.911399841   8.867099762   0.000000000
17    1    5.911399841   11.822799683   0.000000000
18    1    8.867099762   2.955699921   0.000000000
19    1    8.867099762   5.911399841   0.000000000
20    1    8.867099762   8.867099762   0.000000000
21    1    8.867099762   11.822799683   0.000000000
22    1    11.822799683   2.955699921   0.000000000
23    1    11.822799683   5.911399841   0.000000000
24    1    11.822799683   8.867099762   0.000000000
25    1    11.822799683   11.822799683   0.000000000
26    1    1.477900028   1.477900028   2.089999914
27    1    4.433599949   1.477900028   2.089999914
28    1    7.389299870   1.477900028   2.089999914
29    1    10.345000267   1.477900028   2.089999914
30    1    13.300700188   1.477900028   2.089999914
31    1    1.477900028   4.433599949   2.089999914
32    1    1.477900028   7.389299870   2.089999914
33    1    1.477900028   10.345000267   2.089999914
34    1    1.477900028   13.300700188   2.089999914
35    1    4.433599949   4.433599949   2.089999914
36    1    4.433599949   7.389299870   2.089999914
37    1    4.433599949   10.345000267   2.089999914
38    1    4.433599949   13.300700188   2.089999914
39    1    7.389299870   4.433599949   2.089999914
40    1    7.389299870   7.389299870   2.089999914
41    1    7.389299870   10.345000267   2.089999914
42    1    7.389299870   13.300700188   2.089999914
43    1    10.345000267   4.433599949   2.089999914
44    1    10.345000267   7.389299870   2.089999914
45    1    10.345000267   10.345000267   2.089999914
46    1    10.345000267   13.300700188   2.089999914
47    1    13.300700188   4.433599949   2.089999914
48    1    13.300700188   7.389299870   2.089999914
49    1    13.300700188   10.345000267   2.089999914
50    1    13.300700188   13.300700188   2.089999914
51    1    0.000000000   0.000000000   4.179999828
52    1    2.955699921   0.000000000   4.179999828
53    1    5.911399841   0.000000000   4.179999828
54    1    8.867099762   0.000000000   4.179999828
55    1    11.822799683   0.000000000   4.179999828
56    1    0.000000000   2.955699921   4.179999828
57    1    0.000000000   5.911399841   4.179999828
58    1    0.000000000   8.867099762   4.179999828
59    1    0.000000000   11.822799683   4.179999828
60    1    2.955699921   2.955699921   4.179999828
61    1    2.955699921   5.911399841   4.179999828
62    1    2.955699921   8.867099762   4.179999828
63    1    2.955699921   11.822799683   4.179999828
64    1    5.911399841   2.955699921   4.179999828
65    1    5.911399841   5.911399841   4.179999828
66    1    5.911399841   8.867099762   4.179999828
67    1    5.911399841   11.822799683   4.179999828
68    1    8.867099762   2.955699921   4.179999828
69    1    8.867099762   5.911399841   4.179999828
70    1    8.867099762   8.867099762   4.179999828
71    1    8.867099762   11.822799683   4.179999828
72    1    11.822799683   2.955699921   4.179999828
73    1    11.822799683   5.911399841   4.179999828
74    1    11.822799683   8.867099762   4.179999828
75    1    11.822799683   11.822799683   4.179999828
76    1    1.477900028   1.477900028   6.269999981
77    1    4.433599949   1.477900028   6.269999981
78    1    7.389299870   1.477900028   6.269999981
79    1    10.345000267   1.477900028   6.269999981
80    1    13.300700188   1.477900028   6.269999981
81    1    1.477900028   4.433599949   6.269999981
82    1    1.477900028   7.389299870   6.269999981
83    1    1.477900028   10.345000267   6.269999981
84    1    1.477900028   13.300700188   6.269999981
85    1    4.433599949   4.433599949   6.269999981
86    1    4.433599949   7.389299870   6.269999981
87    1    4.433599949   10.345000267   6.269999981
88    1    4.433599949   13.300700188   6.269999981
89    1    7.389299870   4.433599949   6.269999981
90    1    7.389299870   7.389299870   6.269999981
91    1    7.389299870   10.345000267   6.269999981
92    1    7.389299870   13.300700188   6.269999981
93    1    10.345000267   4.433599949   6.269999981
94    1    10.345000267   7.389299870   6.269999981
95    1    10.345000267   10.345000267   6.269999981
96    1    10.345000267   13.300700188   6.269999981
97    1    13.300700188   4.433599949   6.269999981
98    1    13.300700188   7.389299870   6.269999981
99    1    13.300700188   10.345000267   6.269999981
100    1    13.300700188   13.300700188   6.269999981
101    1    0.000000000   0.000000000   8.359999657
102    1    2.955699921   0.000000000   8.359999657
103    1    5.911399841   0.000000000   8.359999657
104    1    8.867099762   0.000000000   8.359999657
105    1    11.822799683   0.000000000   8.359999657
106    1    0.000000000   2.955699921   8.359999657
107    1    0.000000000   5.911399841   8.359999657
108    1    0.000000000   8.867099762   8.359999657
109    1    0.000000000   11.822799683   8.359999657
110    1    2.955699921   2.955699921   8.359999657
111    1    2.955699921   5.911399841   8.359999657
112    1    2.955699921   8.867099762   8.359999657
113    1    2.955699921   11.822799683   8.359999657
114    1    5.911399841   2.955699921   8.359999657
115    1    5.911399841   5.911399841   8.359999657
116    1    5.911399841   8.867099762   8.359999657
117    1    5.911399841   11.822799683   8.359999657
118    1    8.867099762   2.955699921   8.359999657
119    1    8.867099762   5.911399841   8.359999657
120    1    8.867099762   8.867099762   8.359999657
121    1    8.867099762   11.822799683   8.359999657
